Employee_ID,Employee_Status,Attrition_Flag,Attrition,Age,Age_Group,Gender,Marital_Status,Education,Education_Field,Department,Job_Role,Job_Level,Job_Involvement,Business_Travel,Distance_From_Home,Distance_Category,Daily_Rate,Hourly_Rate,Monthly_Rate,Monthly_Income,Income_Range,Income_Category,Percent_Salary_Hike,Stock_Option_Level,Performance_Rating,Performance_Category,Environment_Satisfaction,Job_Satisfaction,Relationship_Satisfaction,Work_Life_Balance,Overall_Satisfaction,Over_Time,Attrition_Risk,Total_Working_Years,Experience_Group,Years_At_Company,Company_Tenure,Years_In_Current_Role,Years_Since_Last_Promotion,Years_With_Current_Manager,Num_Companies_Worked,Training_Times_Last_Year
1702,Ex-Employee,1,Yes,23,18-25,Male,Divorced,3,Life Sciences,Sales,Sales Representative,1,3,Travel Rarely,7,Moderate (6-15 km),427,99,25103,2275,<$3K,Lower Income,21,1,4,Excellent,3,4,2,3,3,Yes,Moderate Risk,3,Junior(3-5),3,1-3 Years,2,0,2,1,2
1703,Active Employee,0,No,44,35-45,Female,Married,3,Life Sciences,Research & Development,Healthcare Representative,3,4,Travel Rarely,2,Near (0-5 km),921,96,14810,7879,$6K-<10K,Middle Income,19,1,3,Good,3,4,2,3,3,Yes,High Risk,9,Mid-Level(6-10),8,8-10 Years,7,6,7,1,2
1704,Active Employee,0,No,35,35-45,Male,Single,4,Medical,Research & Development,Research Scientist,1,2,Travel Frequently,2,Near (0-5 km),146,79,13970,4930,$3K-<6K,Lower Middle Income,14,0,3,Good,1,4,3,4,3,Yes,Moderate Risk,6,Mid-Level(6-10),5,4-7 Years,4,1,4,0,2
1706,Active Employee,0,No,43,35-45,Male,Married,3,Medical,Sales,Sales Executive,2,3,Travel Rarely,2,Near (0-5 km),1179,73,6069,7847,$6K-<10K,Middle Income,17,1,3,Good,4,4,1,3,3,Yes,High Risk,10,Mid-Level(6-10),10,8-10 Years,9,8,8,1,3
1707,Active Employee,0,No,24,18-25,Male,Married,3,Medical,Research & Development,Research Scientist,1,4,Travel Rarely,9,Moderate (6-15 km),581,62,17616,4401,$3K-<6K,Lower Middle Income,16,1,3,Good,3,3,4,3,3.25,No,Low Risk,5,Junior(3-5),5,4-7 Years,3,0,4,1,1
1708,Active Employee,0,No,41,35-45,Male,Single,3,Marketing,Sales,Sales Executive,3,3,Travel Rarely,6,Moderate (6-15 km),918,35,15869,9241,$6K-<10K,Middle Income,12,0,3,Good,4,3,2,3,3,No,Low Risk,10,Mid-Level(6-10),10,8-10 Years,8,8,7,1,3
1709,Active Employee,0,No,29,26-35,Female,Married,4,Medical,Research & Development,Laboratory Technician,1,3,Travel Rarely,9,Moderate (6-15 km),1082,43,25412,2974,<$3K,Lower Income,17,1,3,Good,4,3,3,3,3.25,No,Low Risk,9,Mid-Level(6-10),5,4-7 Years,3,1,2,9,2
1710,Active Employee,0,No,36,35-45,Female,Single,4,Life Sciences,Sales,Sales Representative,2,3,Travel Rarely,2,Near (0-5 km),530,51,7439,4502,$3K-<6K,Lower Middle Income,15,0,3,Good,3,4,3,2,3,No,Low Risk,17,Senior(11-20),13,10-15 Years,7,6,7,3,2
1712,Active Employee,0,No,45,35-45,Male,Married,1,Life Sciences,Research & Development,Healthcare Representative,3,2,Non-Travel,1,Near (0-5 km),1238,74,3395,10748,$10K-<15K,Upper Middle Income,23,1,4,Excellent,3,3,4,2,3,No,Low Risk,25,Expert(20+),23,15+ Years,15,14,4,3,3
1714,Ex-Employee,1,Yes,24,18-25,Male,Married,1,Human Resources,Human Resources,Human Resources,1,1,Travel Rarely,22,Far (16-30 km),240,58,11585,1555,<$3K,Lower Income,11,1,3,Good,4,3,3,3,3.25,No,Low Risk,1,Fresher(0-2),1,1-3 Years,0,0,0,1,2
1716,Ex-Employee,1,Yes,47,46-55,Male,Married,3,Life Sciences,Sales,Sales Executive,4,1,Travel Frequently,9,Moderate (6-15 km),1093,82,24164,12936,$10K-<15K,Upper Middle Income,11,0,3,Good,3,3,3,1,2.5,No,Low Risk,25,Expert(20+),23,15+ Years,5,14,10,7,3
1718,Active Employee,0,No,26,26-35,Male,Married,4,Medical,Research & Development,Laboratory Technician,1,1,Travel Rarely,17,Far (16-30 km),390,62,6217,2305,<$3K,Lower Income,15,3,3,Good,4,3,3,4,3.5,No,Low Risk,3,Junior(3-5),3,1-3 Years,2,0,2,1,3
1719,Active Employee,0,No,45,35-45,Female,Single,2,Technical Degree,Research & Development,Research Director,4,2,Travel Rarely,28,Far (16-30 km),1005,48,17119,16704,$15K+,Higher Income,11,0,3,Good,4,2,3,3,3,No,Low Risk,21,Expert(20+),21,15+ Years,6,8,6,1,2
1720,Active Employee,0,No,32,26-35,Male,Married,3,Life Sciences,Research & Development,Research Scientist,1,3,Travel Frequently,10,Moderate (6-15 km),585,56,17360,3433,$3K-<6K,Lower Middle Income,13,1,3,Good,1,3,1,2,1.75,No,Low Risk,10,Mid-Level(6-10),5,4-7 Years,2,1,3,6,3
1721,Active Employee,0,No,31,26-35,Male,Married,4,Life Sciences,Research & Development,Laboratory Technician,1,3,Travel Rarely,2,Near (0-5 km),741,69,18103,3477,$3K-<6K,Lower Middle Income,14,1,3,Good,2,3,4,4,3.25,No,Low Risk,6,Mid-Level(6-10),5,4-7 Years,2,0,3,1,2
1722,Active Employee,0,No,41,35-45,Male,Married,3,Human Resources,Human Resources,Human Resources,2,1,Non-Travel,4,Near (0-5 km),552,60,20794,6430,$6K-<10K,Middle Income,19,1,3,Good,3,2,2,3,2.5,No,Low Risk,10,Mid-Level(6-10),3,1-3 Years,2,1,2,6,4
1724,Active Employee,0,No,40,35-45,Female,Married,2,Life Sciences,Research & Development,Manufacturing Director,2,3,Travel Rarely,8,Moderate (6-15 km),369,92,5041,6516,$6K-<10K,Middle Income,16,1,3,Good,2,1,2,3,2,Yes,High Risk,18,Senior(11-20),1,1-3 Years,0,0,0,2,3
1725,Active Employee,0,No,24,18-25,Male,Divorced,1,Medical,Research & Development,Laboratory Technician,1,3,Travel Rarely,29,Far (16-30 km),506,91,3622,3907,$3K-<6K,Lower Middle Income,13,3,3,Good,2,1,2,4,2.25,No,Low Risk,6,Mid-Level(6-10),6,4-7 Years,2,1,2,1,2
1727,Active Employee,0,No,46,46-55,Male,Single,4,Life Sciences,Research & Development,Healthcare Representative,2,3,Travel Rarely,13,Moderate (6-15 km),717,34,9697,5562,$3K-<6K,Lower Middle Income,14,0,3,Good,3,2,4,3,3,No,Low Risk,19,Senior(11-20),10,8-10 Years,7,0,9,6,3
1728,Active Employee,0,No,35,35-45,Male,Married,4,Life Sciences,Research & Development,Manufacturing Director,2,3,Travel Rarely,27,Far (16-30 km),1370,49,5151,6883,$6K-<10K,Middle Income,16,1,3,Good,4,3,2,3,3,No,Low Risk,17,Senior(11-20),7,4-7 Years,7,0,7,2,3
1729,Active Employee,0,No,30,26-35,Male,Married,1,Life Sciences,Research & Development,Research Scientist,1,3,Travel Rarely,16,Far (16-30 km),793,33,3811,2862,<$3K,Lower Income,12,1,3,Good,2,4,2,2,2.5,No,Low Risk,10,Mid-Level(6-10),10,8-10 Years,0,0,8,1,2
1731,Active Employee,0,No,47,46-55,Male,Married,4,Marketing,Sales,Sales Executive,2,3,Non-Travel,2,Near (0-5 km),543,87,3536,4978,$3K-<6K,Lower Middle Income,11,1,3,Good,3,2,4,1,2.5,No,Low Risk,4,Junior(3-5),1,1-3 Years,0,0,0,7,3
1732,Active Employee,0,No,46,46-55,Male,Divorced,3,Life Sciences,Sales,Sales Executive,3,3,Travel Rarely,2,Near (0-5 km),1277,74,5596,10368,$10K-<15K,Upper Middle Income,12,1,3,Good,3,4,2,2,2.75,Yes,Moderate Risk,13,Senior(11-20),10,8-10 Years,6,0,3,4,5
1733,Ex-Employee,1,Yes,36,35-45,Male,Divorced,5,Marketing,Sales,Sales Executive,2,2,Travel Rarely,13,Moderate (6-15 km),1456,96,8658,6134,$6K-<10K,Middle Income,13,3,3,Good,2,1,2,3,2,Yes,High Risk,16,Senior(11-20),2,1-3 Years,2,2,2,5,3
1734,Ex-Employee,1,Yes,32,26-35,Male,Single,2,Life Sciences,Sales,Sales Executive,2,1,Travel Rarely,1,Near (0-5 km),964,34,12147,6735,$6K-<10K,Middle Income,15,0,3,Good,1,2,2,3,2,No,Low Risk,10,Mid-Level(6-10),0,New Joiner,0,0,0,6,2
1735,Active Employee,0,No,23,18-25,Female,Single,1,Medical,Research & Development,Laboratory Technician,1,3,Travel Rarely,4,Near (0-5 km),160,51,12862,3295,$3K-<6K,Lower Middle Income,13,0,3,Good,3,2,3,1,2.25,No,Low Risk,3,Junior(3-5),3,1-3 Years,2,1,2,1,3
1736,Active Employee,0,No,31,26-35,Female,Single,1,Technical Degree,Research & Development,Manufacturing Director,2,3,Travel Frequently,24,Far (16-30 km),163,30,6670,5238,$3K-<6K,Lower Middle Income,20,0,4,Excellent,4,4,4,2,3.5,No,Low Risk,9,Mid-Level(6-10),5,4-7 Years,4,1,4,2,3
1737,Active Employee,0,No,39,35-45,Male,Married,3,Life Sciences,Research & Development,Laboratory Technician,2,3,Non-Travel,1,Near (0-5 km),792,77,8989,6472,$6K-<10K,Middle Income,15,1,3,Good,4,4,4,3,3.75,Yes,High Risk,9,Mid-Level(6-10),9,8-10 Years,8,5,8,1,2
1739,Active Employee,0,No,32,26-35,Male,Married,3,Life Sciences,Sales,Sales Executive,3,1,Travel Rarely,19,Far (16-30 km),371,80,3840,9610,$6K-<10K,Middle Income,13,1,3,Good,4,3,3,1,2.75,No,Low Risk,10,Mid-Level(6-10),4,4-7 Years,3,0,2,3,2
1740,Active Employee,0,No,40,35-45,Male,Single,4,Medical,Sales,Manager,5,3,Travel Rarely,7,Moderate (6-15 km),611,88,4349,19833,$15K+,Higher Income,14,0,3,Good,2,2,2,2,2,No,Low Risk,21,Expert(20+),21,15+ Years,8,12,8,1,3
1744,Active Employee,0,No,45,35-45,Female,Married,3,Life Sciences,Human Resources,Human Resources,3,1,Travel Rarely,4,Near (0-5 km),176,56,6595,9756,$6K-<10K,Middle Income,21,2,4,Excellent,3,3,3,4,3.25,No,Low Risk,9,Mid-Level(6-10),5,4-7 Years,0,0,3,4,2
1745,Active Employee,0,No,30,26-35,Female,Single,4,Technical Degree,Research & Development,Research Scientist,1,2,Travel Frequently,2,Near (0-5 km),1312,78,26427,4968,$3K-<6K,Lower Middle Income,16,0,3,Good,4,1,4,3,3,No,Low Risk,10,Mid-Level(6-10),9,8-10 Years,7,0,7,0,2
1746,Active Employee,0,No,24,18-25,Male,Married,3,Medical,Human Resources,Human Resources,1,3,Travel Frequently,10,Moderate (6-15 km),897,59,2097,2145,<$3K,Lower Income,14,1,3,Good,1,4,4,3,3,No,Low Risk,3,Junior(3-5),2,1-3 Years,2,2,1,0,2
1747,Ex-Employee,1,Yes,30,26-35,Female,Divorced,3,Human Resources,Human Resources,Human Resources,1,2,Travel Frequently,8,Moderate (6-15 km),600,66,9732,2180,<$3K,Lower Income,11,1,3,Good,3,4,3,2,3,No,Low Risk,6,Mid-Level(6-10),4,4-7 Years,2,1,2,6,0
1749,Active Employee,0,No,31,26-35,Male,Married,3,Technical Degree,Sales,Sales Executive,2,3,Travel Rarely,5,Near (0-5 km),1003,51,20943,8346,$6K-<10K,Middle Income,19,1,3,Good,1,3,3,3,2.5,No,Low Risk,6,Mid-Level(6-10),5,4-7 Years,2,0,2,1,3
1751,Active Employee,0,No,27,26-35,Female,Single,3,Medical,Research & Development,Research Scientist,1,3,Travel Rarely,8,Moderate (6-15 km),1054,67,6152,3445,$3K-<6K,Lower Middle Income,11,0,3,Good,3,4,3,2,3,No,Low Risk,6,Mid-Level(6-10),6,4-7 Years,2,1,4,1,5
1752,Ex-Employee,1,Yes,29,26-35,Female,Single,3,Marketing,Sales,Sales Representative,1,1,Travel Rarely,9,Moderate (6-15 km),428,52,14630,2760,<$3K,Lower Income,13,0,3,Good,2,2,3,3,2.5,No,Low Risk,2,Fresher(0-2),2,1-3 Years,2,2,2,1,3
1753,Active Employee,0,No,29,26-35,Male,Single,3,Life Sciences,Research & Development,Healthcare Representative,2,4,Travel Frequently,1,Near (0-5 km),461,70,23060,6294,$6K-<10K,Middle Income,12,0,3,Good,4,3,4,4,3.75,Yes,Moderate Risk,10,Mid-Level(6-10),3,1-3 Years,2,0,2,8,5
1754,Active Employee,0,No,30,26-35,Male,Divorced,2,Marketing,Sales,Sales Executive,3,2,Travel Rarely,15,Moderate (6-15 km),979,94,3088,7140,$6K-<10K,Middle Income,11,1,3,Good,3,1,1,3,2,No,Low Risk,12,Senior(11-20),7,4-7 Years,7,1,7,2,2
1755,Active Employee,0,No,34,26-35,Male,Married,4,Medical,Research & Development,Research Scientist,1,4,Travel Rarely,2,Near (0-5 km),181,97,5586,2932,<$3K,Lower Income,14,3,3,Good,4,4,1,3,3,Yes,Moderate Risk,6,Mid-Level(6-10),5,4-7 Years,0,1,2,0,3
1756,Active Employee,0,No,33,26-35,Female,Single,3,Marketing,Sales,Sales Executive,2,3,Non-Travel,2,Near (0-5 km),1283,62,10697,5147,$3K-<6K,Lower Middle Income,15,0,3,Good,4,2,4,2,3,No,Low Risk,13,Senior(11-20),11,10-15 Years,7,1,7,8,2
1757,Active Employee,0,No,49,46-55,Female,Single,4,Marketing,Sales,Sales Executive,2,3,Travel Rarely,11,Moderate (6-15 km),1313,80,8191,4507,$3K-<6K,Lower Middle Income,12,0,3,Good,4,4,3,4,3.75,No,Low Risk,8,Mid-Level(6-10),5,4-7 Years,1,0,4,3,1
1758,Ex-Employee,1,Yes,33,26-35,Female,Single,3,Life Sciences,Sales,Sales Executive,3,3,Travel Rarely,16,Far (16-30 km),211,74,10092,8564,$6K-<10K,Middle Income,20,0,4,Excellent,1,1,3,2,1.75,Yes,High Risk,11,Senior(11-20),0,New Joiner,0,0,0,2,2
1760,Active Employee,0,No,38,35-45,Female,Married,2,Medical,Research & Development,Laboratory Technician,1,2,Travel Frequently,2,Near (0-5 km),594,75,15963,2468,<$3K,Lower Income,14,1,3,Good,3,2,2,2,2.25,No,Low Risk,9,Mid-Level(6-10),6,4-7 Years,1,0,5,4,4
1761,Ex-Employee,1,Yes,31,26-35,Male,Married,4,Marketing,Sales,Sales Executive,3,3,Travel Rarely,16,Far (16-30 km),1079,70,19002,8161,$6K-<10K,Middle Income,13,3,3,Good,1,3,1,3,2,No,Low Risk,10,Mid-Level(6-10),1,1-3 Years,0,0,0,2,2
1762,Active Employee,0,No,29,26-35,Female,Divorced,3,Technical Degree,Research & Development,Research Scientist,1,2,Travel Rarely,4,Near (0-5 km),590,91,10007,2109,<$3K,Lower Income,13,1,3,Good,4,1,3,3,2.75,No,Low Risk,1,Fresher(0-2),1,1-3 Years,0,0,0,1,2
1763,Active Employee,0,No,30,26-35,Male,Married,3,Life Sciences,Research & Development,Healthcare Representative,2,4,Travel Rarely,16,Far (16-30 km),305,58,9128,5294,$3K-<6K,Lower Middle Income,16,1,3,Good,3,3,3,3,3,No,Low Risk,10,Mid-Level(6-10),7,4-7 Years,0,1,7,3,3
1764,Active Employee,0,No,32,26-35,Male,Single,4,Technical Degree,Research & Development,Research Scientist,1,3,Non-Travel,5,Near (0-5 km),953,65,17674,2718,<$3K,Lower Income,14,0,3,Good,2,2,2,3,2.25,No,Low Risk,12,Senior(11-20),7,4-7 Years,7,0,7,2,3
1766,Active Employee,0,No,38,35-45,Male,Married,3,Medical,Research & Development,Healthcare Representative,2,1,Travel Rarely,18,Far (16-30 km),833,60,24539,5811,$3K-<6K,Lower Middle Income,16,1,3,Good,2,4,3,3,3,Yes,High Risk,15,Senior(11-20),1,1-3 Years,0,1,0,3,2
1767,Ex-Employee,1,Yes,43,35-45,Male,Married,3,Technical Degree,Research & Development,Research Scientist,1,2,Travel Frequently,17,Far (16-30 km),807,38,15587,2437,<$3K,Lower Income,16,1,3,Good,3,3,4,3,3.25,Yes,High Risk,6,Mid-Level(6-10),1,1-3 Years,0,0,0,9,4
1768,Active Employee,0,No,42,35-45,Male,Divorced,3,Medical,Research & Development,Laboratory Technician,1,3,Travel Rarely,12,Moderate (6-15 km),855,57,8952,2766,<$3K,Lower Income,22,3,4,Excellent,2,2,2,2,2,No,Low Risk,7,Mid-Level(6-10),5,4-7 Years,3,0,4,8,6
1770,Active Employee,0,No,55,46-55,Male,Married,3,Medical,Research & Development,Research Director,5,2,Travel Rarely,2,Near (0-5 km),478,60,19805,19038,$15K+,Higher Income,12,3,3,Good,3,1,2,3,2.25,No,Low Risk,34,Expert(20+),1,1-3 Years,0,0,0,8,2
1771,Active Employee,0,No,33,26-35,Male,Divorced,3,Technical Degree,Research & Development,Research Scientist,2,3,Non-Travel,4,Near (0-5 km),775,90,6194,3055,$3K-<6K,Lower Middle Income,15,2,3,Good,4,2,4,2,3,No,Low Risk,11,Senior(11-20),9,8-10 Years,8,1,7,5,2
1772,Active Employee,0,No,41,35-45,Male,Divorced,4,Life Sciences,Research & Development,Laboratory Technician,1,3,Travel Rarely,9,Moderate (6-15 km),548,94,20520,2289,<$3K,Lower Income,20,2,4,Excellent,3,1,2,3,2.25,No,Low Risk,5,Junior(3-5),5,4-7 Years,3,0,4,1,2
1774,Active Employee,0,No,34,26-35,Male,Divorced,3,Life Sciences,Sales,Sales Executive,2,3,Non-Travel,10,Moderate (6-15 km),1375,87,12313,4001,$3K-<6K,Lower Middle Income,14,1,3,Good,4,3,3,3,3.25,Yes,Moderate Risk,15,Senior(11-20),15,10-15 Years,14,0,7,1,3
1775,Active Employee,0,No,53,46-55,Female,Married,4,Medical,Research & Development,Manufacturing Director,4,2,Non-Travel,1,Near (0-5 km),661,60,22308,12965,$10K-<15K,Upper Middle Income,20,3,4,Excellent,1,3,4,2,2.5,Yes,Moderate Risk,27,Expert(20+),3,1-3 Years,2,0,2,4,2
1778,Active Employee,0,No,43,35-45,Male,Single,3,Life Sciences,Human Resources,Human Resources,1,3,Travel Rarely,2,Near (0-5 km),244,97,5033,3539,$3K-<6K,Lower Middle Income,13,0,3,Good,2,4,2,3,2.75,No,Low Risk,10,Mid-Level(6-10),9,8-10 Years,7,1,8,0,5
1779,Active Employee,0,No,34,26-35,Female,Single,2,Life Sciences,Sales,Sales Executive,2,1,Travel Rarely,3,Near (0-5 km),511,32,25353,6029,$6K-<10K,Middle Income,12,0,3,Good,4,4,1,3,3,No,Low Risk,6,Mid-Level(6-10),2,1-3 Years,2,2,2,5,3
1780,Ex-Employee,1,Yes,21,18-25,Male,Single,1,Marketing,Sales,Sales Representative,1,3,Travel Rarely,7,Moderate (6-15 km),337,31,4567,2679,<$3K,Lower Income,13,0,3,Good,2,2,2,3,2.25,No,Low Risk,1,Fresher(0-2),1,1-3 Years,0,1,0,1,3
1782,Active Employee,0,No,38,35-45,Female,Married,2,Other,Research & Development,Laboratory Technician,1,2,Travel Rarely,6,Moderate (6-15 km),1153,40,16376,3702,$3K-<6K,Lower Middle Income,11,1,3,Good,4,3,2,3,3,No,Low Risk,5,Junior(3-5),5,4-7 Years,4,0,4,1,3
1783,Ex-Employee,1,Yes,22,18-25,Female,Married,1,Medical,Research & Development,Laboratory Technician,1,3,Travel Rarely,8,Moderate (6-15 km),1294,79,15999,2398,<$3K,Lower Income,17,0,3,Good,3,1,3,3,2.5,Yes,Moderate Risk,1,Fresher(0-2),1,1-3 Years,0,0,0,1,6
1784,Active Employee,0,No,31,26-35,Female,Married,4,Marketing,Sales,Sales Executive,2,2,Travel Rarely,29,Far (16-30 km),196,91,13402,5468,$3K-<6K,Lower Middle Income,14,2,3,Good,1,4,1,3,2.25,No,Low Risk,13,Senior(11-20),12,10-15 Years,7,5,7,1,3
1786,Active Employee,0,No,51,46-55,Female,Married,3,Technical Degree,Research & Development,Manager,3,3,Travel Rarely,3,Near (0-5 km),942,53,22984,13116,$10K-<15K,Upper Middle Income,11,0,3,Good,1,3,4,3,2.75,No,Low Risk,15,Senior(11-20),2,1-3 Years,2,2,2,2,2
1787,Active Employee,0,No,37,35-45,Male,Married,2,Marketing,Sales,Sales Executive,2,2,Travel Rarely,9,Moderate (6-15 km),589,46,8800,4189,$3K-<6K,Lower Middle Income,14,2,3,Good,2,2,1,3,2,No,Low Risk,5,Junior(3-5),5,4-7 Years,2,0,3,1,2
1789,Active Employee,0,No,46,46-55,Male,Divorced,4,Medical,Research & Development,Research Director,5,3,Travel Rarely,2,Near (0-5 km),734,46,14218,19328,$15K+,Higher Income,17,1,3,Good,3,4,3,3,3.25,Yes,Moderate Risk,24,Expert(20+),2,1-3 Years,1,2,2,7,3
1790,Active Employee,0,No,36,35-45,Male,Married,3,Life Sciences,Research & Development,Healthcare Representative,3,3,Travel Rarely,10,Moderate (6-15 km),1383,90,25949,8321,$6K-<10K,Middle Income,13,1,3,Good,4,1,4,3,3,Yes,High Risk,15,Senior(11-20),12,10-15 Years,8,5,7,7,1
1792,Ex-Employee,1,Yes,44,35-45,Male,Divorced,2,Medical,Research & Development,Research Scientist,1,3,Travel Frequently,1,Near (0-5 km),429,99,11092,2342,<$3K,Lower Income,12,3,3,Good,3,2,3,2,2.5,Yes,Moderate Risk,6,Mid-Level(6-10),5,4-7 Years,3,2,3,1,2
1794,Active Employee,0,No,37,35-45,Male,Divorced,2,Other,Human Resources,Human Resources,2,3,Travel Rarely,8,Moderate (6-15 km),1239,89,12832,4071,$3K-<6K,Lower Middle Income,13,0,3,Good,3,2,3,2,2.5,No,Low Risk,19,Senior(11-20),10,8-10 Years,0,4,7,2,4
1797,Ex-Employee,1,Yes,35,35-45,Male,Single,3,Life Sciences,Sales,Sales Executive,2,3,Travel Rarely,27,Far (16-30 km),303,84,13492,5813,$3K-<6K,Lower Middle Income,18,0,3,Good,3,4,4,3,3.5,Yes,High Risk,10,Mid-Level(6-10),10,8-10 Years,7,7,7,1,2
1798,Active Employee,0,No,33,26-35,Male,Married,4,Life Sciences,Research & Development,Research Scientist,1,4,Travel Rarely,8,Moderate (6-15 km),867,90,6076,3143,$3K-<6K,Lower Middle Income,19,1,3,Good,4,1,2,3,2.5,No,Low Risk,14,Senior(11-20),10,8-10 Years,8,7,6,6,1
1799,Active Employee,0,No,28,26-35,Male,Married,3,Life Sciences,Research & Development,Research Scientist,1,3,Travel Rarely,1,Near (0-5 km),1181,82,5531,2044,<$3K,Lower Income,11,1,3,Good,3,4,3,4,3.5,No,Low Risk,5,Junior(3-5),5,4-7 Years,3,0,3,1,6
1800,Active Employee,0,No,39,35-45,Male,Single,1,Medical,Research & Development,Research Director,3,3,Travel Rarely,10,Moderate (6-15 km),1253,65,7914,13464,$10K-<15K,Upper Middle Income,21,0,4,Excellent,3,3,3,3,3,No,Low Risk,9,Mid-Level(6-10),4,4-7 Years,3,2,2,7,3
1801,Active Employee,0,No,46,46-55,Male,Single,2,Life Sciences,Sales,Sales Executive,2,2,Non-Travel,26,Far (16-30 km),849,98,25166,7991,$6K-<10K,Middle Income,15,0,3,Good,2,2,3,3,2.5,No,Low Risk,6,Mid-Level(6-10),2,1-3 Years,2,2,2,8,3
1802,Active Employee,0,No,40,35-45,Female,Married,2,Life Sciences,Research & Development,Laboratory Technician,1,3,Travel Rarely,2,Near (0-5 km),616,99,25605,3377,$3K-<6K,Lower Middle Income,17,1,3,Good,3,1,4,2,2.5,No,Low Risk,7,Mid-Level(6-10),4,4-7 Years,3,0,2,4,5
1803,Active Employee,0,No,42,35-45,Male,Married,3,Medical,Research & Development,Healthcare Representative,2,4,Travel Rarely,13,Moderate (6-15 km),1128,95,5696,5538,$3K-<6K,Lower Middle Income,18,2,3,Good,2,1,3,2,2,No,Low Risk,10,Mid-Level(6-10),0,New Joiner,0,0,0,5,2
1804,Active Employee,0,No,35,35-45,Male,Divorced,2,Medical,Research & Development,Manufacturing Director,2,3,Non-Travel,2,Near (0-5 km),1180,90,24442,5762,$3K-<6K,Lower Middle Income,14,1,3,Good,2,4,3,3,3,No,Low Risk,15,Senior(11-20),7,4-7 Years,7,1,7,2,6
1805,Active Employee,0,No,38,35-45,Male,Divorced,3,Human Resources,Human Resources,Human Resources,1,3,Non-Travel,2,Near (0-5 km),1336,100,7129,2592,<$3K,Lower Income,13,3,3,Good,1,2,4,3,2.5,No,Low Risk,13,Senior(11-20),11,10-15 Years,10,3,8,5,3
1807,Ex-Employee,1,Yes,34,26-35,Male,Married,4,Life Sciences,Research & Development,Laboratory Technician,2,3,Travel Frequently,9,Moderate (6-15 km),234,93,6208,5346,$3K-<6K,Lower Middle Income,17,1,3,Good,4,1,3,2,2.5,No,Low Risk,11,Senior(11-20),7,4-7 Years,1,0,7,4,3
1809,Ex-Employee,1,Yes,37,35-45,Male,Single,4,Medical,Research & Development,Manufacturing Director,2,3,Travel Rarely,10,Moderate (6-15 km),370,58,4992,4213,$3K-<6K,Lower Middle Income,15,0,3,Good,4,1,2,1,2,No,Low Risk,10,Mid-Level(6-10),10,8-10 Years,3,0,8,1,4
1812,Active Employee,0,No,39,35-45,Male,Divorced,3,Life Sciences,Sales,Sales Executive,2,3,Travel Frequently,20,Far (16-30 km),766,83,19188,4127,$3K-<6K,Lower Middle Income,18,1,3,Good,3,4,4,3,3.5,No,Low Risk,7,Mid-Level(6-10),2,1-3 Years,1,2,2,2,6
1813,Active Employee,0,No,43,35-45,Male,Single,3,Life Sciences,Research & Development,Research Scientist,1,3,Non-Travel,9,Moderate (6-15 km),343,52,24978,2438,<$3K,Lower Income,13,0,3,Good,1,3,3,2,2.25,No,Low Risk,7,Mid-Level(6-10),3,1-3 Years,2,1,2,4,2
1814,Active Employee,0,No,41,35-45,Male,Single,3,Life Sciences,Research & Development,Healthcare Representative,2,4,Travel Rarely,5,Near (0-5 km),447,85,15530,6870,$6K-<10K,Middle Income,12,0,3,Good,2,2,1,1,1.5,No,Low Risk,11,Senior(11-20),3,1-3 Years,2,1,2,3,3
1815,Active Employee,0,No,41,35-45,Female,Divorced,1,Marketing,Sales,Sales Executive,3,3,Travel Rarely,4,Near (0-5 km),796,81,26458,10447,$10K-<15K,Upper Middle Income,13,1,3,Good,3,3,4,4,3.5,Yes,High Risk,23,Expert(20+),22,15+ Years,14,13,5,0,3
1816,Active Employee,0,No,30,26-35,Female,Single,3,Medical,Research & Development,Manufacturing Director,3,3,Travel Rarely,10,Moderate (6-15 km),1092,64,2739,9667,$6K-<10K,Middle Income,14,0,3,Good,1,3,2,3,2.25,No,Low Risk,9,Mid-Level(6-10),7,4-7 Years,7,0,2,9,3
1818,Ex-Employee,1,Yes,26,26-35,Female,Married,2,Medical,Human Resources,Human Resources,1,3,Travel Rarely,20,Far (16-30 km),920,69,6889,2148,<$3K,Lower Income,11,0,3,Good,4,2,3,3,3,Yes,High Risk,6,Mid-Level(6-10),5,4-7 Years,1,1,4,0,3
1821,Ex-Employee,1,Yes,46,46-55,Female,Married,2,Medical,Research & Development,Healthcare Representative,2,3,Travel Rarely,21,Far (16-30 km),261,66,10842,8926,$6K-<10K,Middle Income,22,1,4,Excellent,4,2,4,4,3.5,No,Low Risk,13,Senior(11-20),9,8-10 Years,7,3,7,4,2
1822,Active Employee,0,No,40,35-45,Female,Divorced,3,Life Sciences,Research & Development,Healthcare Representative,2,3,Travel Rarely,1,Near (0-5 km),1194,52,9060,6513,$6K-<10K,Middle Income,17,1,3,Good,3,4,4,3,3.5,No,Low Risk,12,Senior(11-20),5,4-7 Years,3,0,3,4,3
1823,Active Employee,0,No,34,26-35,Male,Married,2,Technical Degree,Sales,Sales Executive,2,4,Travel Rarely,8,Moderate (6-15 km),810,92,22128,6799,$6K-<10K,Middle Income,21,2,4,Excellent,2,3,3,3,2.75,No,Low Risk,10,Mid-Level(6-10),10,8-10 Years,8,4,8,1,5
